Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
23,37222;-125,5999985;89,76000214;101;230
23,373012;-125,1999969;89,43000031;98;226
23,373796;-125,4000015;89,43000031;98;225
23,37458;-125,4000015;89,76000214;100;225
23,375364;-125,5999985;90,08999634;92;225
23,376148;-125,1999969;89,76000214;102;226
23,37694;-125,4000015;89,43000031;102;226
23,377728;-125,4000015;89,43000031;110;227
23,378508;-125,5999985;89,76000214;107;227
23,3793;-125;89,76000214;109;226
23,380084;-125,1999969;89,43000031;112;226
23,380872;-125,4000015;90,08999634;98;226
23,381652;-125,5999985;89,43000031;108;225
23,382436;-125,5999985;90,41999817;96;228
23,383228;-125,1999969;89,43000031;99;226
23,384012;-125,4000015;89,76000214;104;224
23,384796;-125,4000015;89,76000214;92;227
23,38558;-125,5999985;90,08999634;98;227
23,386364;-125,1999969;89,76000214;97;226
23,387148;-125,1999969;89,76000214;101;227
23,387932;-125,1999969;89,76000214;105;226
23,388716;-125,4000015;89,43000031;110;226
23,3895;-125,4000015;90,08999634;103;225
23,390284;-125,5999985;90,08999634;104;225
23,391072;-125,5999985;90,41999817;100;225
23,391852;-125,1999969;89,76000214;100;226
23,392636;-125;89,76000214;100;226
23,39342;-124,5999985;90,08999634;97;226
23,394208;-125,4000015;89,43000031;99;223
23,394988;-125,5999985;90,08999634;98;225
23,395772;-125,5999985;90,08999634;97;227
23,396564;-125,1999969;89,76000214;101;226
23,397348;-125,4000015;89,43000031;107;226
23,398132;-125,4000015;89,43000031;104;227
23,398916;-125,5999985;90,08999634;108;225
23,3997;-125,5999985;90,08999634;109;234
23,400492;-125,1999969;89,76000214;102;226
23,40128;-125,4000015;90,08999634;106;225
23,40206;-125,5999985;89,76000214;103;228
23,402852;-125;89,43000031;100;216
23,403636;-125;89,43000031;100;226
23,404424;-125,8000031;89,76000214;95;222
23,405204;-125,8000031;89,76000214;98;225
23,405988;-125,5999985;90,41999817;95;222
23,40678;-125,1999969;89,43000031;105;224
23,407564;-125,4000015;89,76000214;104;222
23,408348;-125,4000015;89,76000214;108;225
23,409132;-125,5999985;90,08999634;105;225
23,409916;-125,1999969;89,76000214;101;226
23,4107;-124,8000031;89,76000214;103;225
23,411484;-125;89,43000031;93;226
23,412268;-125,4000015;89,43000031;106;226
23,413052;-125,4000015;89,76000214;99;225
23,413836;-125,4000015;89,76000214;98;225
23,414624;-125,5999985;90,08999634;103;226
23,415404;-125,4000015;89,76000214;100;229
23,416188;-125,1999969;89,76000214;96;227
23,416972;-125,4000015;89,43000031;107;226
23,41776;-125,4000015;89,43000031;103;225
23,41854;-125,4000015;89,76000214;106;225
23,419324;-125,5999985;89,76000214;111;227
23,420116;-124,5999985;89,76000214;101;226
23,4209;-125,4000015;89,76000214;107;226
23,421684;-125,4000015;90,08999634;100;227
23,422468;-125,4000015;90,08999634;98;225
23,423252;-125,1999969;90,08999634;97;226
23,424044;-125,4000015;89,43000031;95;224
23,424832;-126,5999985;89,43000031;100;224
23,425612;-125,5999985;89,76000214;93;226
23,426404;-125;89,43000031;103;226
23,427188;-125,1999969;89,43000031;104;224
23,427976;-125,4000015;89,76000214;107;222
23,428756;-125,5999985;90,08999634;106;225
23,42954;-125,5999985;90,41999817;103;226
23,430332;-125,1999969;89,43000031;107;224
23,431116;-125,4000015;89,43000031;98;223
23,4319;-125,4000015;90,08999634;102;225
23,432684;-125,5999985;90,41999817;101;226
23,433468;-125,1999969;89,76000214;96;226
23,434252;-125,4000015;89,76000214;99;226
23,435036;-125,1999969;89,09999847;97;226
23,43582;-125,4000015;89,43000031;99;224
23,436604;-125,4000015;89,43000031;102;223
23,437388;-125,5999985;89,43000031;104;225
23,438176;-125,5999985;90,08999634;101;225
23,438956;-125,1999969;89,76000214;111;227
23,43974;-125,1999969;89,76000214;101;227
23,440524;-125;89,76000214;104;226
23,441312;-125,1999969;89,43000031;106;225
23,442092;-125,4000015;90,08999634;98;225
23,442876;-125,5999985;90,08999634;101;228
23,443668;-125,1999969;89,76000214;95;226
23,444452;-125,4000015;90,08999634;99;225
23,445236;-125,4000015;89,43000031;96;224
23,44602;-125,5999985;89,76000214;98;225
23,446804;-125,5999985;90,08999634;102;226
23,447596;-125,1999969;89,76000214;107;225
23,448384;-125,4000015;89,76000214;110;225
23,449164;-125,5999985;89,76000214;103;227
23,449956;-125;89,43000031;110;226
23,45074;-125,1999969;89,76000214;101;226
23,451528;-125,4000015;89,43000031;103;226
23,452308;-125,4000015;89,76000214;106;235
23,453092;-125,5999985;90,41999817;95;226
23,453884;-125,4000015;89,43000031;102;227
23,454668;-125,4000015;89,43000031;99;229
23,455452;-125,5999985;90,08999634;98;225
23,456236;-125,5999985;90,08999634;100;227
23,45702;-125,5999985;89,76000214;101;227
23,457804;-125,1999969;89,76000214;103;227
23,458588;-125;89,43000031;109;230
23,459372;-125;89,43000031;110;225
23,460156;-125,8000031;89,76000214;104;225
23,46094;-125,1999969;90,08999634;108;225
23,461728;-125,5999985;90,41999817;102;226
23,462508;-125,1999969;90,41999817;101;227
23,463292;-125;89,76000214;97;227
23,464076;-125;89,43000031;98;226
23,464864;-125;89,43000031;98;224
23,465644;-125,4000015;90,08999634;96;223
23,466428;-125,5999985;90,08999634;100;226
23,46722;-125;89,43000031;104;226
23,468004;-125,4000015;89,43000031;111;224
23,468788;-125,4000015;90,08999634;102;223
23,469572;-125,4000015;90,08999634;110;225
23,470356;-125,5999985;90,41999817;100;226
23,471148;-125,4000015;89,76000214;97;226
23,471936;-125,4000015;89,43000031;106;226
23,472716;-125,5999985;89,76000214;93;227
23,473508;-125;89,76000214;101;226
23,474292;-125;89,43000031;98;228
23,47508;-125,4000015;89,76000214;94;225
23,47586;-125,4000015;89,43000031;100;225
23,476644;-124,8000031;90,08999634;99;226
23,477436;-124,5999985;89,76000214;105;224
23,47822;-125,4000015;89,43000031;106;225
23,479004;-125,4000015;89,76000214;110;225
23,479788;-125,5999985;90,08999634;103;225
23,480572;-125,1999969;90,41999817;105;229
23,481356;-125,5999985;89,76000214;103;227
23,48214;-125;89,76000214;97;226
23,482924;-125;89,43000031;102;224
23,483708;-125,4000015;89,43000031;98;224
23,484492;-125,4000015;89,76000214;100;225
23,48528;-125,5999985;90,08999634;98;225
23,48606;-125,5999985;90,08999634;101;225
23,486844;-125,1999969;89,76000214;100;230
23,487628;-125,1999969;89,43000031;111;226
23,488416;-125,1999969;89,43000031;101;226
23,489196;-125,4000015;89,43000031;107;226
23,48998;-125,8000031;89,43000031;104;235
23,490772;-125;89,76000214;95;228
23,491556;-125,1999969;89,43000031;105;226
23,49234;-125,4000015;90,08999634;98;226
23,493124;-125,4000015;89,76000214;100;227
23,493908;-125,5999985;90,08999634;98;227
23,4947;-125,1999969;89,43000031;96;226
23,495488;-125,4000015;89,76000214;100;226
23,496268;-125,8000031;89,76000214;100;228
23,49706;-125,1999969;89,76000214;105;227
23,497844;-125;89,09999847;111;227
23,498632;-125,1999969;90,41999817;109;224
23,499412;-125,4000015;89,43000031;107;225
23,500196;-125,5999985;90,08999634;104;230
23,500988;-125;89,76000214;105;227
23,501772;-125;88,76999664;99;225
23,502556;-125,4000015;90,08999634;102;225
23,50334;-125,4000015;89,76000214;95;225
23,504124;-125,5999985;90,08999634;94;225
23,504908;-125,1999969;90,08999634;97;226
23,505692;-125,1999969;89,09999847;96;226
23,506476;-125;89,43000031;100;226
23,50726;-125,4000015;89,43000031;107;225
23,508044;-125,4000015;90,08999634;102;223
23,508832;-125,5999985;89,76000214;106;225
23,509612;-125,5999985;90,41999817;102;225
23,510396;-125;89,76000214;100;227
23,51118;-125;89,76000214;101;227
23,511968;-125;89,76000214;101;226
23,512748;-125,1999969;89,43000031;98;226
23,513532;-125,4000015;89,76000214;97;227
23,514324;-125,1999969;90,08999634;97;226
23,515108;-125;89,43000031;97;226
23,515892;-125,4000015;89,43000031;95;226
23,516676;-125,4000015;89,43000031;107;224
23,51746;-125,5999985;89,76000214;102;227
23,518252;-125;89,43000031;110;226
23,51904;-125,1999969;89,76000214;111;226
23,51982;-125,4000015;90,08999634;103;226
23,520612;-125;89,76000214;109;227
23,521396;-125;89,76000214;97;226
23,522184;-124,5999985;89,76000214;103;226
23,522964;-125,4000015;89,76000214;98;228
23,523748;-125,4000015;89,43000031;96;227
23,52454;-125;89,76000214;101;226
23,525324;-125;89,43000031;96;226
23,526108;-125,4000015;89,43000031;99;228
23,526892;-125,5999985;90,08999634;102;224
23,527676;-125,5999985;90,08999634;103;227
23,52846;-125,1999969;89,76000214;105;226
23,529244;-125,1999969;89,76000214;109;227
23,530028;-125;89,76000214;101;226
23,530812;-125;89,76000214;101;224
23,531596;-125;89,76000214;103;225
23,532384;-125,5999985;90,08999634;102;227
23,533164;-125,5999985;90,08999634;96;227
23,533948;-125,1999969;90,08999634;94;227
23,534732;-125;89,76000214;97;227
23,53552;-125,4000015;89,76000214;96;226
23,5363;-125,1999969;89,43000031;102;226
23,537084;-125,4000015;89,43000031;103;227
23,537876;-125;89,76000214;108;227
23,53866;-125,4000015;89,76000214;107;226
23,539444;-126,1999969;89,43000031;104;226
23,540228;-125,4000015;89,76000214;112;226
23,541012;-125,4000015;90,08999634;99;227
23,541804;-125;89,76000214;104;227
23,542592;-125;89,76000214;101;226
23,543372;-125,4000015;90,41999817;94;227
23,544164;-125,1999969;89,76000214;91;227
23,544948;-124,8000031;89,76000214;93;227
23,545736;-125;89,76000214;99;225
23,546516;-125,4000015;89,76000214;101;225
23,5473;-125,4000015;89,43000031;105;226
23,548092;-125;89,76000214;105;227
23,548876;-125;89,76000214;107;226
23,54966;-125,4000015;89,43000031;106;225
23,550444;-125,4000015;89,76000214;99;225
23,551228;-125,5999985;90,08999634;103;225
23,552012;-125,5999985;90,08999634;100;226
23,552796;-125,1999969;90,08999634;101;227
23,55358;-125,1999969;89,76000214;89;227
23,554364;-125;89,43000031;99;224
23,555148;-125,4000015;89,76000214;99;226
23,555936;-125,4000015;90,08999634;100;226
23,556716;-125,5999985;90,08999634;102;227
23,5575;-125,1999969;90,08999634;108;227
23,558284;-125,1999969;89,76000214;109;227
23,559072;-125;89,76000214;105;228
23,559852;-125,1999969;89,76000214;111;226
23,560636;-125,4000015;90,08999634;101;229
23,561428;-125;89,76000214;101;227
23,562212;-125;89,76000214;104;230
23,562996;-125;89,76000214;93;226
23,56378;-125,4000015;89,09999847;102;226
23,564564;-125,4000015;89,76000214;96;226
23,565356;-125,1999969;89,76000214;97;226
23,566144;-125;89,43000031;99;226
23,566924;-125,4000015;90,08999634;103;226
23,567716;-125,5999985;89,76000214;105;226
23,5685;-125;89,76000214;103;226
23,569288;-125;89,76000214;111;224
23,570068;-125,4000015;89,43000031;99;226
23,570852;-125,4000015;89,76000214;103;226
23,571644;-125;89,76000214;100;227
23,572428;-124,8000031;89,43000031;98;226
23,573212;-125,4000015;89,43000031;101;226
23,573996;-125,4000015;90,08999634;96;225
23,57478;-125,5999985;90,08999634;98;225
23,575564;-125,5999985;90,08999634;97;225
23,576348;-125,5999985;89,76000214;100;227
23,577132;-125;89,76000214;103;227
23,577916;-124,5999985;89,76000214;109;227
23,5787;-125,4000015;89,43000031;105;226
23,579488;-125,4000015;89,43000031;110;225
23,580268;-125,4000015;90,08999634;104;227
23,581052;-125,1999969;90,41999817;101;227
23,581836;-125,1999969;89,76000214;103;217
23,582624;-125;89,76000214;100;227
23,583404;-125;89,43000031;96;226
23,584188;-126,1999969;89,43000031;96;227
23,58498;-125,1999969;89,76000214;97;225
23,585764;-125;89,76000214;96;226
23,586548;-125,4000015;89,43000031;101;226
23,587332;-125,1999969;89,43000031;107;224
23,588116;-125,4000015;89,76000214;104;229
23,588908;-125;89,76000214;113;227
23,589696;-125,1999969;89,76000214;104;226
23,590476;-125,4000015;90,08999634;104;225
23,591268;-125,1999969;89,76000214;104;226
23,592052;-125;89,76000214;95;226
23,59284;-125;89,43000031;105;226
23,59362;-125,4000015;89,76000214;91;226
23,594404;-125,4000015;89,76000214;97;227
23,595196;-125;89,76000214;97;226
23,59598;-125;89,43000031;97;226
23,596764;-125,4000015;89,43000031;104;224
23,597548;-125,4000015;89,43000031;106;224
23,598332;-125,5999985;89,76000214;104;225
23,599116;-125,5999985;90,41999817;105;226
23,5999;-125;89,76000214;109;225
23,600684;-124,8000031;89,76000214;101;227
23,601468;-125;89,76000214;102;226
23,602252;-125;89,76000214;102;224
23,60304;-125,4000015;90,08999634;98;225
23,60382;-125,5999985;89,76000214;95;223
23,604604;-125,5999985;90,08999634;98;225
23,605388;-125,1999969;89,76000214;96;225
23,606176;-125;89,76000214;97;226
23,606956;-125,4000015;89,43000031;105;226
23,60774;-125,4000015;89,43000031;100;225
23,608532;-125,1999969;89,76000214;108;225
23,609316;-125;89,76000214;103;224
23,6101;-125,1999969;89,43000031;102;225
23,610884;-125,4000015;89,76000214;106;224
23,611668;-125,4000015;89,76000214;95;227
23,61246;-125;89,76000214;96;226
23,613248;-125;89,43000031;97;236
23,614028;-125,4000015;90,08999634;96;227
23,61482;-125,1999969;90,08999634;99;226
23,615604;-125;89,76000214;93;227
23,616392;-125,1999969;89,76000214;104;226
23,617172;-125,4000015;89,43000031;103;226
23,617956;-125,4000015;89,43000031;107;228
23,618748;-125;89,76000214;105;227
23,619532;-125;89,43000031;109;226
23,620316;-125;89,43000031;105;226
23,6211;-125,4000015;89,76000214;102;225
23,621884;-125,4000015;90,08999634;103;225
23,622668;-125,5999985;90,41999817;96;227
23,623452;-125,1999969;89,76000214;97;226
23,624236;-125;89,76000214;96;226
23,62502;-125,1999969;89,76000214;97;226
23,625804;-125,4000015;89,43000031;99;224
23,626592;-125,4000015;89,76000214;104;225
23,627372;-125,4000015;90,75;98;225
23,628156;-125,5999985;89,76000214;113;219
23,62894;-125,1999969;89,76000214;104;226
23,629728;-125;89,43000031;101;227
23,630508;-125,1999969;89,76000214;107;226
23,631292;-125,4000015;88,44000244;96;227
23,632084;-125,1999969;89,09999847;103;227
23,632868;-125;89,76000214;97;228
23,633652;-125,1999969;89,43000031;95;226
23,634436;-125,1999969;89,43000031;102;228
23,63522;-125,4000015;89,76000214;94;227
23,636012;-125;89,76000214;100;227
23,6368;-125;89,43000031;101;226
23,63758;-125,4000015;90,08999634;106;227
23,638372;-125,1999969;89,76000214;105;227
23,639156;-125;89,76000214;109;226
23,639944;-125;89,76000214;104;224
23,640724;-125,4000015;89,76000214;102;222
23,641508;-125,4000015;90,08999634;105;226
23,6423;-125;89,76000214;101;227
23,643084;-125;89,76000214;99;226
23,643868;-125,4000015;89,76000214;100;225
23,644652;-125,4000015;90,08999634;98;225
23,645436;-125,5999985;89,76000214;94;225
23,64622;-125,5999985;90,08999634;100;225
23,647004;-125,1999969;89,76000214;100;223
23,647788;-125,4000015;89,76000214;105;225
23,648572;-124,1999969;89,76000214;111;224
23,649356;-125,4000015;89,43000031;105;224
23,650144;-125,8000031;90,08999634;110;225
23,650924;-125;90,08999634;96;225
23,651708;-125,1999969;90,08999634;102;225
23,652492;-125;89,76000214;101;227
23,65328;-125;89,76000214;95;227
23,65406;-125,4000015;89,76000214;101;226
23,654844;-125,8000031;89,43000031;95;227
23,655636;-124,8000031;89,76000214;101;227
23,65642;-125;89,43000031;96;225
23,657204;-125,4000015;89,43000031;109;224
23,657988;-126,1999969;89,43000031;103;226
23,658772;-125,4000015;89,76000214;108;227
23,659564;-125;90,08999634;111;226
23,660352;-125;89,76000214;101;226
23,661132;-125,1999969;90,41999817;108;225
23,661924;-125;90,08999634;102;227
23,662708;-125;89,76000214;97;228
23,663496;-125,1999969;89,43000031;103;226
23,664276;-125,4000015;89,76000214;95;225
23,66506;-125,4000015;89,43000031;92;227
23,665852;-125;89,76000214;97;226
23,666636;-125;89,09999847;102;226
23,66742;-125,4000015;89,43000031;106;226
23,668204;-125,4000015;89,43000031;107;225
23,668988;-125,5999985;90,08999634;102;225
23,669772;-125,5999985;90,08999634;103;229
23,670556;-125,1999969;89,76000214;101;227
23,67134;-125;89,76000214;99;226
23,672124;-125;89,43000031;104;226
23,672908;-125,4000015;89,43000031;99;226
23,673696;-125,4000015;89,76000214;98;225
23,674476;-125,5999985;90,08999634;96;225
23,67526;-125,5999985;90,41999817;98;227
23,676044;-125,1999969;89,76000214;96;227
23,676832;-125;89,43000031;104;227
23,677612;-125,1999969;89,43000031;106;226
23,678396;-125,4000015;90,08999634;104;226
23,679188;-125;89,76000214;113;226
23,679972;-125;89,76000214;99;226
23,680756;-125;89,76000214;106;225
23,68154;-125,1999969;89,76000214;103;225
23,682324;-125,4000015;89,43000031;98;226
23,683116;-125;89,76000214;95;227
23,683904;-125,1999969;89,76000214;95;226
23,684684;-125,4000015;90,08999634;98;225
23,685476;-125,1999969;89,76000214;95;226
23,68626;-125,1999969;89,76000214;95;227
23,687048;-125,1999969;89,76000214;105;225
23,687828;-125,4000015;89,43000031;106;225
23,688612;-125,4000015;89,43000031;106;226
23,689404;-125;89,76000214;105;227
23,690188;-125;89,43000031;105;226
23,690972;-125;89,76000214;99;225
23,691756;-125,4000015;90,08999634;104;225
23,69254;-125,4000015;90,08999634;99;225
23,693324;-125,5999985;90,08999634;95;226
23,694108;-125,1999969;89,76000214;100;226
23,694892;-125,1999969;89,76000214;97;227
23,695676;-125;89,43000031;99;226
23,69646;-125,4000015;89,43000031;103;225
23,697248;-125,4000015;89,43000031;107;225
23,698028;-125,8000031;90,08999634;102;227
23,698812;-125,5999985;90,08999634;112;227
23,699596;-125,1999969;89,76000214;101;227
23,700384;-125;89,76000214;103;227
23,701164;-125;89,76000214;105;226
23,701948;-125,1999969;89,76000214;95;227
23,70274;-125,1999969;90,08999634;102;227
23,703524;-125;89,76000214;95;226
23,704308;-125;89,76000214;95;227
23,705092;-125,1999969;89,43000031;98;224
23,705876;-125,4000015;89,43000031;95;226
23,706668;-125,1999969;89,76000214;101;226
23,707456;-125;89,76000214;105;226
23,708236;-125,1999969;89,76000214;107;225
23,709028;-125,5999985;90,08999634;105;225
23,709812;-125,1999969;89,76000214;105;226
23,7106;-125;89,76000214;97;226
23,71138;-125;89,76000214;98;226
23,712164;-125,4000015;90,08999634;103;226
23,712956;-126;89,76000214;96;227
23,71374;-125;89,76000214;99;226
23,714524;-125;89,43000031;97;226
23,715308;-125,8000031;89,76000214;98;223
23,716092;-125,4000015;89,43000031;98;225
23,716876;-125,5999985;90,08999634;104;225
23,71766;-125,1999969;89,76000214;100;225
23,718444;-125,1999969;89,76000214;109;227
23,719228;-125;89,43000031;107;226
23,720012;-125,1999969;89,76000214;102;218
23,7208;-125,1999969;90,08999634;107;228
23,72158;-125,8000031;90,08999634;98;225
23,722364;-125,5999985;90,08999634;102;225
23,723148;-125,1999969;90,41999817;95;227
23,723936;-125;89,76000214;93;226
23,724716;-125;89,43000031;99;223
23,7255;-124,5999985;89,43000031;94;225
23,726292;-124,8000031;89,76000214;97;225
23,727076;-125,1999969;89,76000214;101;226
23,72786;-125;89,43000031;109;226
23,728644;-125,1999969;89,76000214;104;224
23,729428;-125,4000015;89,76000214;111;225
23,73022;-125;89,76000214;103;226
23,731008;-125;89,76000214;101;226
23,731788;-125;89,76000214;106;225
23,73258;-125,1999969;89,76000214;98;226
23,733364;-125,1999969;90,08999634;96;227
23,734152;-125;89,76000214;101;226
23,734932;-125;89,43000031;96;226
23,735716;-125,4000015;89,76000214;97;227
23,736508;-125,1999969;89,76000214;101;227
23,737292;-125;89,76000214;101;228
23,738076;-125;89,76000214;109;226
23,73886;-125,4000015;89,43000031;107;224
23,739644;-125,4000015;90,08999634;106;225
23,740428;-125,4000015;90,08999634;104;225
23,741212;-125,1999969;90,41999817;100;227
23,741996;-125;89,76000214;101;227
23,74278;-125;89,76000214;99;226
23,743564;-125,1999969;89,43000031;98;226
23,744352;-125,4000015;89,43000031;98;228
23,745132;-125,4000015;89,76000214;94;225
23,745916;-125,5999985;90,08999634;98;225
23,7467;-125,1999969;89,76000214;89;225
23,747488;-125,1999969;89,76000214;109;227
23,748268;-125;89,43000031;103;227
23,749052;-125,1999969;89,43000031;108;225
23,749844;-125,5999985;90,08999634;108;226
23,750628;-125,1999969;89,76000214;93;227
23,751412;-125;89,76000214;107;226
23,752196;-125;89,43000031;97;226
23,75298;-125,4000015;89,43000031;99;227
23,753772;-125,1999969;89,76000214;97;227
23,75456;-125,4000015;89,76000214;95;227
23,75534;-125;89,43000031;98;225
23,756132;-125,5999985;90,08999634;98;227
23,756916;-125,1999969;89,76000214;98;227
23,757704;-125,1999969;89,76000214;105;227
23,758484;-125;89,76000214;107;227
23,759268;-125,4000015;89,43000031;103;225
23,76006;-125,5999985;89,76000214;105;226
23,760844;-124,5999985;89,76000214;101;227
23,761628;-125;89,43000031;104;226
23,762412;-125,1999969;89,76000214;103;226
23,763196;-125,8000031;90,08999634;98;224
23,76398;-125,4000015;89,76000214;96;225
23,764764;-125,5999985;90,41999817;98;226
23,765548;-125,1999969;89,76000214;97;226
23,766332;-125;89,76000214;101;226
23,767116;-125;89,43000031;108;228
23,767904;-125,4000015;89,43000031;104;223
23,768684;-125,4000015;89,43000031;108;225
23,769468;-125,4000015;89,76000214;110;225
23,770252;-125,5999985;90,08999634;98;225
23,77104;-125,1999969;89,76000214;105;226
23,77182;-125;89,76000214;99;226
23,772604;-125;89,76000214;98;227
23,773396;-125,1999969;90,08999634;98;227
23,77418;-125,1999969;89,76000214;93;227
23,774964;-125,1999969;89,76000214;100;226
23,775748;-125;89,43000031;94;226
23,776532;-125,4000015;89,43000031;105;225
23,777324;-125,1999969;89,76000214;101;227
23,778112;-124,5999985;89,76000214;107;225
23,778892;-125,1999969;90,08999634;108;225
23,779684;-125,1999969;89,76000214;102;225
23,780468;-125,1999969;90,41999817;109;225
23,781256;-125;89,76000214;97;226
23,782036;-125;89,43000031;104;226
23,78282;-124,5999985;89,76000214;98;225
23,783612;-125,1999969;89,76000214;95;226
23,784396;-125,1999969;89,76000214;101;226
23,78518;-125;89,76000214;95;226
23,785964;-125,4000015;89,43000031;95;224
23,786748;-125,4000015;89,76000214;107;223
23,787532;-125,5999985;89,76000214;102;225
23,788316;-125,5999985;90,08999634;102;225
23,7891;-125,1999969;89,76000214;109;226
23,789884;-125;89,76000214;97;226
23,790668;-125;89,76000214;101;225
23,791456;-125,1999969;89,76000214;100;226
23,792236;-125,4000015;89,76000214;98;226
23,79302;-125,4000015;89,76000214;100;225
23,793804;-125,1999969;89,76000214;95;225
23,794592;-125,1999969;89,76000214;97;226
23,795372;-125,1999969;89,76000214;93;226
23,796156;-125,1999969;89,09999847;98;225
23,796948;-125,1999969;90,08999634;100;227
23,797732;-125;89,76000214;103;227
23,798516;-125;89,09999847;111;226
23,7993;-125;89,09999847;105;226
23,800084;-125,4000015;89,43000031;112;225
23,800876;-125;90,08999634;101;226
23,801664;-125;89,76000214;101;226
23,802444;-125;90,08999634;104;227
23,803236;-125;90,08999634;92;226
23,80402;-125,1999969;89,76000214;100;227
23,804808;-125;89,76000214;97;227
23,805588;-125;89,76000214;97;224
23,806372;-125,4000015;89,43000031;100;225
23,807164;-125,1999969;89,76000214;102;226
23,807948;-125;89,76000214;101;218
23,808732;-125;89,76000214;108;226
23,809516;-125,1999969;89,43000031;102;225
23,8103;-125,4000015;90,08999634;102;225
23,811084;-125,1999969;90,08999634;102;225
23,811868;-125,5999985;90,41999817;98;225
23,812652;-125,1999969;89,76000214;101;226
23,813436;-125;89,76000214;97;227
23,81422;-125;89,43000031;97;226
23,815008;-125,4000015;89,43000031;98;224
23,815788;-125,5999985;89,43000031;102;225
23,816572;-125,5999985;90,08999634;102;225
23,817356;-125,5999985;90,08999634;106;227
23,818144;-125;89,76000214;108;227
23,818924;-125;89,76000214;105;226
23,819708;-125,1999969;89,43000031;108;225
23,8205;-125,1999969;90,41999817;102;225
23,821284;-125;90,08999634;97;226
23,822068;-125,1999969;89,76000214;107;226
23,822852;-124,5999985;89,43000031;96;226
23,823636;-125,4000015;89,43000031;99;224
23,824428;-125,1999969;90,08999634;95;226
23,825216;-125;89,76000214;93;226
23,825996;-124,5999985;89,76000214;96;225
23,826788;-125,8000031;90,08999634;100;225
23,827572;-125,1999969;89,76000214;105;226
23,82836;-125,1999969;89,76000214;107;227
23,82914;-125;89,43000031;107;226
23,829924;-125,4000015;89,43000031;100;233
23,830716;-125,1999969;90,08999634;103;226
23,8315;-125;89,76000214;99;227
23,832284;-125;89,43000031;97;226
23,833068;-125,4000015;89,43000031;103;224
23,833852;-125,5999985;89,43000031;96;224
23,834636;-125,5999985;90,08999634;100;224
23,83542;-125,5999985;89,76000214;96;223
23,836204;-125,1999969;89,76000214;100;229
23,836988;-125;89,76000214;103;227
23,837772;-125,4000015;89,76000214;109;227
23,83856;-124,5999985;89,43000031;104;223
23,83934;-125,4000015;89,76000214;114;225
23,840124;-125,4000015;90,08999634;105;227
23,840908;-125,1999969;90,41999817;100;227
23,841696;-125;90,08999634;105;227
23,842476;-125;89,76000214;97;227
23,84326;-125;89,43000031;98;227
23,844052;-125,5999985;90,41999817;94;226
23,844836;-125,1999969;89,76000214;95;227
23,84562;-125;89,76000214;97;226
23,846404;-125;89,43000031;101;226
23,847188;-125,4000015;89,43000031;105;225
23,84798;-125,1999969;90,41999817;105;233
23,848768;-125;89,76000214;107;226
23,849548;-125;89,76000214;100;225
23,85034;-125,5999985;90,08999634;102;225
23,851124;-125,1999969;89,43000031;101;227
23,851912;-125;89,76000214;97;226
23,852692;-125;89,43000031;104;226
23,853476;-125,4000015;89,43000031;95;227
23,854268;-125,1999969;89,76000214;97;226
23,855052;-125;89,76000214;97;226
23,855836;-125;89,09999847;97;226
23,85662;-125,1999969;89,76000214;103;226
23,857404;-125,4000015;89,76000214;107;224
23,858188;-125,5999985;90,08999634;104;225
23,858972;-125,1999969;90,75;95;225
23,859756;-125,1999969;89,76000214;108;227
23,86054;-125;89,76000214;100;227
23,861324;-125;89,76000214;106;226
23,862112;-125,1999969;89,76000214;98;225
23,862892;-125,4000015;89,43000031;100;225
23,863676;-125,5999985;90,08999634;95;227
23,86446;-125,5999985;90,41999817;96;225
23,865248;-125,1999969;89,76000214;97;226
23,866028;-125;89,76000214;93;226
23,866812;-125;89,43000031;104;224
23,867604;-125,5999985;90,08999634;98;226
23,868388;-125,1999969;89,76000214;116;226
23,869172;-125;89,76000214;103;226
23,869956;-125;89,76000214;102;226
23,87074;-125,1999969;89,43000031;106;225
23,871532;-125,1999969;90,08999634;87;227
23,87232;-125;89,76000214;103;232
23,8731;-125,1999969;90,08999634;98;225
23,873892;-125,4000015;90,08999634;92;227
23,874676;-124,8000031;89,76000214;100;227
23,875464;-125,1999969;89,76000214;91;227
23,876244;-125;89,43000031;99;227
23,877028;-125,1999969;89,43000031;102;226
23,87782;-125,1999969;90,41999817;101;228
23,878604;-125;89,76000214;105;227
23,879388;-125;89,76000214;107;226
23,880172;-125,4000015;89,76000214;103;226
23,880956;-125,1999969;89,76000214;106;226
23,88174;-125,4000015;90,08999634;100;225
23,882524;-125,5999985;90,08999634;97;227
23,883308;-125,1999969;89,76000214;95;227
23,884092;-125;89,76000214;95;227
23,884876;-125;89,76000214;97;226
23,885664;-125,1999969;89,43000031;91;226
23,886444;-125,1999969;89,43000031;104;225
23,887228;-125,4000015;89,76000214;99;225
23,888012;-125,5999985;90,08999634;106;225
23,8888;-125,1999969;89,76000214;103;226
23,88958;-125;89,76000214;101;226
23,890364;-125;89,43000031;110;225
23,891156;-125,5999985;90,08999634;93;228
23,89194;-125,1999969;90,08999634;101;227
23,892724;-125;89,76000214;97;227
23,893508;-125;89,76000214;91;227
23,894292;-125,1999969;89,43000031;102;225
23,895084;-125,5999985;89,76000214;95;227
23,895872;-125,1999969;89,76000214;99;227
